RecordNumber,SourceName,TaskCategory,EventCode,EventType,cluster
36664,Microsoft-Windows-DNS Client Events,13,1014,3,0
36660,Microsoft-Windows-DNS Client Events,13,1014,3,0
36622,Microsoft-Windows-DNS Client Events,13,1014,3,0
36621,Microsoft-Windows-DistributedCOM,23,10016,2,0
36620,Microsoft-Windows-DistributedCOM,23,10016,2,0
36619,Microsoft-Windows-DistributedCOM,23,10016,2,0
36615,Microsoft-Windows-Time-Service,23,134,3,0
36612,Microsoft-Windows-Time-Service,23,134,3,0
36611,Microsoft-Windows-Time-Service,23,134,3,0
36592,Microsoft-Windows-DistributedCOM,23,10016,2,0
36591,Microsoft-Windows-DNS Client Events,13,1014,3,0
36590,Microsoft-Windows-DNS Client Events,13,1014,3,0
36589,Microsoft-Windows-DNS Client Events,13,1014,3,0
36588,Microsoft-Windows-DNS Client Events,13,1014,3,0
36587,Microsoft-Windows-DNS Client Events,13,1014,3,0
36565,Microsoft-Windows-FilterManager,23,4,3,0
36564,Microsoft-Windows-FilterManager,23,4,3,0
36559,Microsoft-Windows-DNS Client Events,13,1014,3,0
36519,Microsoft-Windows-FilterManager,23,4,3,0
36518,Microsoft-Windows-FilterManager,23,4,3,0
36515,Microsoft-Windows-FilterManager,23,4,3,0
36441,Microsoft-Windows-Time-Service,23,134,3,0
36437,Microsoft-Windows-Time-Service,23,134,3,0
36434,Microsoft-Windows-Time-Service,23,134,3,0
36424,Microsoft-Windows-Time-Service,23,134,3,0
36416,Microsoft-Windows-Time-Service,23,134,3,0
36412,Microsoft-Windows-Time-Service,23,134,3,0
36410,Microsoft-Windows-Time-Service,23,134,3,0
36403,Microsoft-Windows-Time-Service,23,134,3,0
36397,Microsoft-Windows-DistributedCOM,23,10016,2,0
36368,Microsoft-Windows-FilterManager,23,4,3,0
36364,Microsoft-Windows-FilterManager,23,4,3,0
36361,Microsoft-Windows-FilterManager,23,4,3,0
36355,Microsoft-Windows-FilterManager,23,4,3,0
36342,Microsoft-Windows-DistributedCOM,23,10016,2,0
36341,Microsoft-Windows-DNS Client Events,13,1014,3,0
36339,Microsoft-Windows-DistributedCOM,23,10016,2,0
36322,Microsoft-Windows-DNS Client Events,13,1014,3,0
36314,Microsoft-Windows-Time-Service,23,134,3,0
36313,Microsoft-Windows-DNS Client Events,13,1014,3,0
36312,Microsoft-Windows-DNS Client Events,13,1014,3,0
36284,Microsoft-Windows-DistributedCOM,23,10016,2,0
36245,Microsoft-Windows-DistributedCOM,23,10016,2,0
36244,Microsoft-Windows-DistributedCOM,23,10016,2,0
36243,Microsoft-Windows-DistributedCOM,23,10016,2,0
36240,Microsoft-Windows-Time-Service,23,134,3,0
36238,Microsoft-Windows-Time-Service,23,134,3,0
36237,Microsoft-Windows-Time-Service,23,134,3,0
36221,Microsoft-Windows-DistributedCOM,23,10016,2,0
36201,disk,23,51,3,0
36200,disk,23,51,3,0
36199,disk,23,51,3,0
36198,disk,23,51,3,0
36197,disk,23,51,3,0
36196,disk,23,51,3,0
36195,disk,23,51,3,0
36194,disk,23,51,3,0
36193,disk,23,51,3,0
36150,Microsoft-Windows-DNS Client Events,13,1014,3,0
36136,Microsoft-Windows-Time-Service,23,134,3,0
36011,Microsoft-Windows-DistributedCOM,23,10016,2,0
36010,Microsoft-Windows-DistributedCOM,23,10016,2,0
36009,Microsoft-Windows-DistributedCOM,23,10016,2,0
36003,Microsoft-Windows-Time-Service,23,36,3,0
36002,Microsoft-Windows-Time-Service,23,134,3,0
35984,Microsoft-Windows-DistributedCOM,23,10016,2,0
35976,Microsoft-Windows-DNS Client Events,13,1014,3,0
35932,Microsoft-Windows-DistributedCOM,23,10016,2,0
35931,Microsoft-Windows-DistributedCOM,23,10016,2,0
35930,Microsoft-Windows-DistributedCOM,23,10016,2,0
35928,Microsoft-Windows-DistributedCOM,23,10010,2,0
35871,Microsoft-Windows-Kernel-PnP,24,219,3,0
35840,Microsoft-Windows-DistributedCOM,23,10016,2,0
35823,Microsoft-Windows-DNS Client Events,13,1014,3,0
35822,Microsoft-Windows-DNS Client Events,13,1014,3,0
35821,Microsoft-Windows-DNS Client Events,13,1014,3,0
35812,Microsoft-Windows-FilterManager,23,4,3,0
35811,Microsoft-Windows-FilterManager,23,4,3,0
35808,Microsoft-Windows-FilterManager,23,4,3,0
35802,Microsoft-Windows-FilterManager,23,4,3,0
35801,Microsoft-Windows-FilterManager,23,4,3,0
35797,Microsoft-Windows-FilterManager,23,4,3,0
35760,Microsoft-Windows-FilterManager,23,4,3,0
35759,Microsoft-Windows-FilterManager,23,4,3,0
35755,Microsoft-Windows-DNS Client Events,13,1014,3,0
35679,Microsoft-Windows-DNS Client Events,13,1014,3,0
35678,Microsoft-Windows-DNS Client Events,13,1014,3,0
35677,Microsoft-Windows-DistributedCOM,23,10016,2,0
35676,Microsoft-Windows-DistributedCOM,23,10016,2,0
35675,Microsoft-Windows-DistributedCOM,23,10016,2,0
35671,Microsoft-Windows-Time-Service,23,36,3,0
35655,Microsoft-Windows-DistributedCOM,23,10016,2,0
35647,Microsoft-Windows-DNS Client Events,13,1014,3,0
35644,Microsoft-Windows-DNS Client Events,13,1014,3,0
35628,Microsoft-Windows-DNS Client Events,13,1014,3,0
35595,Microsoft-Windows-DNS Client Events,13,1014,3,0
35594,Microsoft-Windows-DistributedCOM,23,10016,2,0
35593,Microsoft-Windows-DistributedCOM,23,10016,2,0
35592,Microsoft-Windows-DistributedCOM,23,10016,2,0
35574,Microsoft-Windows-DistributedCOM,23,10016,2,0
35573,Microsoft-Windows-DNS Client Events,13,1014,3,0
35547,Microsoft-Windows-DNS Client Events,13,1014,3,0
35513,Microsoft-Windows-DistributedCOM,23,10016,2,0
35512,Microsoft-Windows-DistributedCOM,23,10016,2,0
35511,Microsoft-Windows-DistributedCOM,23,10016,2,0
35494,Microsoft-Windows-DistributedCOM,23,10010,2,0
35491,Microsoft-Windows-DistributedCOM,23,10016,2,0
35451,Microsoft-Windows-DistributedCOM,23,10016,2,0
35450,Microsoft-Windows-DistributedCOM,23,10016,2,0
35449,Microsoft-Windows-DistributedCOM,23,10016,2,0
35431,Microsoft-Windows-DistributedCOM,23,10016,2,0
35405,Microsoft-Windows-DNS Client Events,13,1014,3,0
35288,Microsoft-Windows-DistributedCOM,23,10016,2,0
35277,Microsoft-Windows-Time-Service,23,134,3,0
35276,Microsoft-Windows-Time-Service,23,134,3,0
35275,Microsoft-Windows-DNS Client Events,13,1014,3,0
35093,Microsoft-Windows-DistributedCOM,23,10016,2,0
35092,Microsoft-Windows-DistributedCOM,23,10016,2,0
35091,Microsoft-Windows-DistributedCOM,23,10016,2,0
35088,Microsoft-Windows-Time-Service,23,134,3,0
35078,Microsoft-Windows-Time-Service,23,134,3,0
35077,Microsoft-Windows-Time-Service,23,134,3,0
35070,Microsoft-Windows-DistributedCOM,23,10016,2,0
35056,Microsoft-Windows-WindowsUpdateClient,26,20,2,0
35043,Microsoft-Windows-WindowsUpdateClient,26,20,2,0
35032,Microsoft-Windows-DNS Client Events,13,1014,3,0
34996,Microsoft-Windows-DistributedCOM,23,10016,2,0
34995,Microsoft-Windows-DistributedCOM,23,10016,2,0
34994,Microsoft-Windows-DistributedCOM,23,10016,2,0
34987,Microsoft-Windows-Time-Service,23,36,3,0
34979,Microsoft-Windows-Time-Service,23,134,3,0
34978,Microsoft-Windows-Time-Service,23,134,3,0
34968,Microsoft-Windows-DistributedCOM,23,10016,2,0
34955,Microsoft-Windows-Time-Service,23,134,3,0
34953,Microsoft-Windows-Time-Service,23,134,3,0
34929,Microsoft-Windows-Time-Service,23,134,3,0
34927,Microsoft-Windows-Time-Service,23,134,3,0
34926,Microsoft-Windows-Time-Service,23,134,3,0
34916,Microsoft-Windows-DistributedCOM,23,10016,2,0
34885,Microsoft-Windows-DistributedCOM,23,10016,2,0
34882,Microsoft-Windows-FilterManager,23,4,3,0
34881,Microsoft-Windows-FilterManager,23,4,3,0
34876,Microsoft-Windows-FilterManager,23,4,3,0
34861,Microsoft-Windows-WindowsUpdateClient,26,20,2,0
34851,Microsoft-Windows-Service Control Manager,23,7011,2,0
34845,Microsoft-Windows-Service Control Manager,23,7011,2,0
34844,Microsoft-Windows-Service Control Manager,23,7011,2,0
34843,Microsoft-Windows-DNS Client Events,13,1014,3,0
34820,Microsoft-Windows-DistributedCOM,23,10016,2,0
34784,Microsoft-Windows-DistributedCOM,23,10016,2,0
34783,Microsoft-Windows-DistributedCOM,23,10016,2,0
34782,Microsoft-Windows-DistributedCOM,23,10016,2,0
34780,Microsoft-Windows-Time-Service,23,134,3,0
34769,Microsoft-Windows-Time-Service,23,134,3,0
34768,Microsoft-Windows-Time-Service,23,134,3,0
34760,Microsoft-Windows-DistributedCOM,23,10016,2,0
34741,Microsoft-Windows-FilterManager,23,4,3,0
34739,Microsoft-Windows-DNS Client Events,13,1014,3,0
34715,Microsoft-Windows-Time-Service,23,134,3,0
34714,Microsoft-Windows-Time-Service,23,134,3,0
34705,Microsoft-Windows-DistributedCOM,23,10016,2,0
34703,Microsoft-Windows-DNS Client Events,13,1014,3,0
34702,Microsoft-Windows-DNS Client Events,13,1014,3,0
34674,Microsoft-Windows-DNS Client Events,13,1014,3,0
34626,Microsoft-Windows-DistributedCOM,23,10016,2,0
34625,Microsoft-Windows-DistributedCOM,23,10016,2,0
34624,Microsoft-Windows-DistributedCOM,23,10016,2,0
34621,Microsoft-Windows-DistributedCOM,23,10010,2,0
34575,Microsoft-Windows-Kernel-PnP,24,219,3,0
16105,Microsoft-Windows-Eventlog,6,1101,2,0
13691,Microsoft Windows security auditing.,2,4907,0,0
13634,Microsoft Windows security auditing.,2,4907,0,0
13631,Microsoft Windows security auditing.,2,4907,0,0
13587,Microsoft Windows security auditing.,2,4907,0,0
13115,Microsoft Windows security auditing.,2,4907,0,0
12788,Microsoft Windows security auditing.,2,4907,0,0
7149,Windows Error Reporting,23,1001,4,0
7148,Windows Error Reporting,23,1001,4,0
7147,Windows Error Reporting,23,1001,4,0
7117,Windows Error Reporting,23,1001,4,0
7116,Windows Error Reporting,23,1001,4,0
7115,Windows Error Reporting,23,1001,4,0
7097,Windows Error Reporting,23,1001,4,0
7058,Microsoft-Windows-Security-SPP,23,8233,3,0
7051,iPod Service,14,0,4,1
7048,Windows Error Reporting,23,1001,4,0
7047,Windows Error Reporting,23,1001,4,0
7046,Microsoft-Windows-Search,18,1003,4,1
7039,Microsoft-Windows-COMRuntime,23,10031,2,0
7032,igfxCUIService2.0.0.0,14,0,4,1
7031,igfxCUIService2.0.0.0,14,0,4,1
7029,igfxCUIService2.0.0.0,14,0,4,1
7028,igfxCUIService2.0.0.0,14,0,4,1
7025,NVNetworkService,14,0,4,1
7017,Windows Error Reporting,23,1001,4,0
7016,Windows Error Reporting,23,1001,4,0
7011,Windows Error Reporting,23,1001,4,0
7002,Microsoft-Windows-Security-SPP,23,8198,2,0
6998,Windows Error Reporting,23,1001,4,0
6997,Windows Error Reporting,23,1001,4,0
6995,Windows Error Reporting,23,1001,4,0
6993,Microsoft-Windows-Security-SPP,23,8233,3,0
6977,igfxCUIService2.0.0.0,14,0,4,1
6976,igfxCUIService2.0.0.0,14,0,4,1
6974,igfxCUIService2.0.0.0,14,0,4,1
6973,igfxCUIService2.0.0.0,14,0,4,1
6968,igfxCUIService2.0.0.0,14,0,4,1
6967,igfxCUIService2.0.0.0,14,0,4,1
6964,Windows Error Reporting,23,1001,4,0
6963,Windows Error Reporting,23,1001,4,0
6962,Windows Error Reporting,23,1001,4,0
6961,Windows Error Reporting,23,1001,4,0
6953,Windows Error Reporting,23,1001,4,0
6952,Windows Error Reporting,23,1001,4,0
6951,Windows Error Reporting,23,1001,4,0
6950,Windows Error Reporting,23,1001,4,0
6947,Windows Error Reporting,23,1001,4,0
6946,Windows Error Reporting,23,1001,4,0
6945,Windows Error Reporting,23,1001,4,0
6944,Windows Error Reporting,23,1001,4,0
6937,Windows Error Reporting,23,1001,4,0
6936,Windows Error Reporting,23,1001,4,0
6935,Windows Error Reporting,23,1001,4,0
6932,Windows Error Reporting,23,1001,4,0
6931,Windows Error Reporting,23,1001,4,0
6930,Windows Error Reporting,23,1001,4,0
6929,Windows Error Reporting,23,1001,4,0
6924,Windows Error Reporting,23,1001,4,0
6920,igfxCUIService2.0.0.0,14,0,4,1
6919,igfxCUIService2.0.0.0,14,0,4,1
6917,igfxCUIService2.0.0.0,14,0,4,1
6916,igfxCUIService2.0.0.0,14,0,4,1
6912,igfxCUIService2.0.0.0,14,0,4,1
6911,igfxCUIService2.0.0.0,14,0,4,1
6893,Microsoft-Windows-COMRuntime,23,10031,2,0
6876,Windows Error Reporting,23,1001,4,0
6875,Windows Error Reporting,23,1001,4,0
6874,Windows Error Reporting,23,1001,4,0
6873,Windows Error Reporting,23,1001,4,0
6872,Windows Error Reporting,23,1001,4,0
6871,Windows Error Reporting,23,1001,4,0
6870,Windows Error Reporting,23,1001,4,0
6869,Windows Error Reporting,23,1001,4,0
6868,Windows Error Reporting,23,1001,4,0
6863,Windows Error Reporting,23,1001,4,0
6862,Application Error,1,1000,2,0
6861,Windows Error Reporting,23,1001,4,0
6860,Application Error,1,1000,2,0
6859,Windows Error Reporting,23,1001,4,0
6858,Windows Error Reporting,23,1001,4,0
6857,Windows Error Reporting,23,1001,4,0
6856,Windows Error Reporting,23,1001,4,0
6855,Application Error,1,1000,2,0
6854,Application Error,1,1000,2,0
6845,Windows Error Reporting,23,1001,4,0
6832,Application Error,1,1000,2,0
6826,.NET Runtime,23,1026,2,0
6823,Microsoft-Windows-Perflib,23,1008,2,0
6820,Windows Error Reporting,23,1001,4,0
6819,Windows Error Reporting,23,1001,4,0
6818,Windows Error Reporting,23,1001,4,0
6813,Windows Error Reporting,23,1001,4,0
6812,Windows Error Reporting,23,1001,4,0
6811,Windows Error Reporting,23,1001,4,0
6810,Windows Error Reporting,23,1001,4,0
6794,igfxCUIService2.0.0.0,14,0,4,1
6793,igfxCUIService2.0.0.0,14,0,4,1
6791,igfxCUIService2.0.0.0,14,0,4,1
6790,igfxCUIService2.0.0.0,14,0,4,1
6786,igfxCUIService2.0.0.0,14,0,4,1
6785,igfxCUIService2.0.0.0,14,0,4,1
6778,Windows Error Reporting,23,1001,4,0
6776,Microsoft-Windows-Perflib,23,1008,2,0
6750,igfxCUIService2.0.0.0,14,0,4,1
6749,igfxCUIService2.0.0.0,14,0,4,1
6747,igfxCUIService2.0.0.0,14,0,4,1
6746,igfxCUIService2.0.0.0,14,0,4,1
6742,igfxCUIService2.0.0.0,14,0,4,1
6741,igfxCUIService2.0.0.0,14,0,4,1
6727,Microsoft-Windows-CAPI2,23,513,2,0
6715,igfxCUIService2.0.0.0,14,0,4,1
6714,igfxCUIService2.0.0.0,14,0,4,1
6712,igfxCUIService2.0.0.0,14,0,4,1
6711,igfxCUIService2.0.0.0,14,0,4,1
6706,igfxCUIService2.0.0.0,14,0,4,1
6705,igfxCUIService2.0.0.0,14,0,4,1
6704,Microsoft-Windows-Apps,0,5973,2,0
6692,igfxCUIService2.0.0.0,14,0,4,1
6691,igfxCUIService2.0.0.0,14,0,4,1
6689,igfxCUIService2.0.0.0,14,0,4,1
6688,igfxCUIService2.0.0.0,14,0,4,1
6684,igfxCUIService2.0.0.0,14,0,4,1
6683,igfxCUIService2.0.0.0,14,0,4,1
6675,Windows Error Reporting,23,1001,4,0
6653,Windows Error Reporting,23,1001,4,0
6635,Microsoft-Windows-Perflib,23,1008,2,0
6622,Windows Error Reporting,23,1001,4,0
6621,Windows Error Reporting,23,1001,4,0
6601,igfxCUIService2.0.0.0,14,0,4,1
6600,igfxCUIService2.0.0.0,14,0,4,1
6598,igfxCUIService2.0.0.0,14,0,4,1
6597,igfxCUIService2.0.0.0,14,0,4,1
6593,igfxCUIService2.0.0.0,14,0,4,1
6592,igfxCUIService2.0.0.0,14,0,4,1
6583,Windows Error Reporting,23,1001,4,0
6582,Windows Error Reporting,23,1001,4,0
6581,Windows Error Reporting,23,1001,4,0
6557,igfxCUIService2.0.0.0,14,0,4,1
6556,igfxCUIService2.0.0.0,14,0,4,1
6554,igfxCUIService2.0.0.0,14,0,4,1
6553,igfxCUIService2.0.0.0,14,0,4,1
6549,igfxCUIService2.0.0.0,14,0,4,1
6548,igfxCUIService2.0.0.0,14,0,4,1
6536,igfxCUIService2.0.0.0,14,0,4,1
6535,igfxCUIService2.0.0.0,14,0,4,1
6533,igfxCUIService2.0.0.0,14,0,4,1
6532,igfxCUIService2.0.0.0,14,0,4,1
6528,igfxCUIService2.0.0.0,14,0,4,1
6527,igfxCUIService2.0.0.0,14,0,4,1
6519,Microsoft-Windows-CAPI2,23,513,2,0
6501,igfxCUIService2.0.0.0,14,0,4,1
6500,igfxCUIService2.0.0.0,14,0,4,1
6498,igfxCUIService2.0.0.0,14,0,4,1
6497,igfxCUIService2.0.0.0,14,0,4,1
6493,igfxCUIService2.0.0.0,14,0,4,1
6492,igfxCUIService2.0.0.0,14,0,4,1
6461,igfxCUIService2.0.0.0,14,0,4,1
6460,igfxCUIService2.0.0.0,14,0,4,1
6458,igfxCUIService2.0.0.0,14,0,4,1
6457,igfxCUIService2.0.0.0,14,0,4,1
6452,igfxCUIService2.0.0.0,14,0,4,1
6451,igfxCUIService2.0.0.0,14,0,4,1
6413,igfxCUIService2.0.0.0,14,0,4,1
6412,igfxCUIService2.0.0.0,14,0,4,1
6410,igfxCUIService2.0.0.0,14,0,4,1
6409,igfxCUIService2.0.0.0,14,0,4,1
6404,igfxCUIService2.0.0.0,14,0,4,1
6403,igfxCUIService2.0.0.0,14,0,4,1
6323,igfxCUIService2.0.0.0,14,0,4,1
6322,igfxCUIService2.0.0.0,14,0,4,1
6320,igfxCUIService2.0.0.0,14,0,4,1
6319,igfxCUIService2.0.0.0,14,0,4,1
6315,igfxCUIService2.0.0.0,14,0,4,1
6314,igfxCUIService2.0.0.0,14,0,4,1
6294,Microsoft-Windows-COMRuntime,23,10031,2,0
6293,Microsoft-Windows-COMRuntime,23,10031,2,0
6269,Microsoft-Windows-Perflib,23,1008,2,0
6266,Microsoft-Windows-CAPI2,23,513,2,0
6247,Windows Error Reporting,23,1001,4,0
6246,Windows Error Reporting,23,1001,4,0
6245,Windows Error Reporting,23,1001,4,0
6242,Windows Error Reporting,23,1001,4,0
6239,Microsoft-Windows-Perflib,23,1008,2,0
6203,Microsoft-Windows-CAPI2,23,513,2,0
6194,Windows Error Reporting,23,1001,4,0
6193,Windows Error Reporting,23,1001,4,0
6186,Windows Error Reporting,23,1001,4,0
6185,Windows Error Reporting,23,1001,4,0
6175,igfxCUIService2.0.0.0,14,0,4,1
6174,igfxCUIService2.0.0.0,14,0,4,1
6172,igfxCUIService2.0.0.0,14,0,4,1
6171,igfxCUIService2.0.0.0,14,0,4,1
6167,igfxCUIService2.0.0.0,14,0,4,1
6166,igfxCUIService2.0.0.0,14,0,4,1
6163,Windows Error Reporting,23,1001,4,0
6162,Windows Error Reporting,23,1001,4,0
6161,Windows Error Reporting,23,1001,4,0
6137,igfxCUIService2.0.0.0,14,0,4,1
6136,igfxCUIService2.0.0.0,14,0,4,1
6134,igfxCUIService2.0.0.0,14,0,4,1
6133,igfxCUIService2.0.0.0,14,0,4,1
6128,igfxCUIService2.0.0.0,14,0,4,1
6127,igfxCUIService2.0.0.0,14,0,4,1
6102,Windows Error Reporting,23,1001,4,0
6101,Windows Error Reporting,23,1001,4,0
6086,iPod Service,14,0,4,1
6085,Microsoft-Windows-Search,18,1003,4,1
6081,igfxCUIService2.0.0.0,14,0,4,1
6080,igfxCUIService2.0.0.0,14,0,4,1
6077,igfxCUIService2.0.0.0,14,0,4,1
6076,igfxCUIService2.0.0.0,14,0,4,1
5749,NVNetworkService,14,0,4,1
5740,igfxCUIService2.0.0.0,14,0,4,1
5733,igfxCUIService2.0.0.0,14,0,4,1
5732,igfxCUIService2.0.0.0,14,0,4,1
5710,System-Restore,23,8303,3,0
5700,Microsoft-Windows-CAPI2,23,513,2,0
5696,Microsoft-Windows-RestartManager,23,10010,3,0
5695,Microsoft-Windows-RestartManager,23,10010,3,0
5692,Microsoft-Windows-CAPI2,23,513,2,0
5662,igfxCUIService2.0.0.0,14,0,4,1
